num_timely_payments,num_delayed_payments,num_defaults,payment_history_months,credit_utilization_ratio,credit_limit_total,outstanding_balance,num_credit_cards,credit_history_years,age_oldest_account_years,avg_account_age_years,num_bank_accounts,num_loans,has_mortgage,has_auto_loan,loan_types_count,num_credit_inquiries_6m,num_new_accounts_12m,months_since_last_inquiry,age,monthly_income,employment_length_years,total_debt,debt_to_income_ratio,payment_consistency_score,income_stability_score,cibil_score,score_category
41,17,2,213,66.946121222269,147022,98425,3,15,14,6,3,7,0,0,1,10,5,30,53,162207,7,171799,105.9134316028285,69.49152542372882,13.20754716981132,589,Fair
46,12,2,174,35.89408952005546,166922,59915,5,8,6,4,4,5,0,1,2,8,2,38,50,171139,9,74384,43.46408474982324,77.96610169491525,18.0,617,Fair
45,15,2,149,47.918576197143274,184660,88486,3,10,7,4,3,6,0,0,1,7,5,30,50,118096,15,74672,63.22991464571196,73.77049180327869,30.0,599,Fair
9,23,3,61,75.45832455427369,37221,28086,0,5,4,2,3,2,0,0,1,12,6,11,36,123410,9,30334,24.57985576533506,27.27272727272727,25.0,389,Poor
66,15,1,267,17.409831883343195,270065,47017,5,17,11,12,4,3,1,0,2,8,4,35,58,126202,18,82338,65.24302308996688,80.48780487804879,31.03448275862069,687,Good
36,18,5,96,66.4653900744878,351058,233332,3,3,1,2,4,0,0,0,0,10,5,28,38,138899,10,402890,290.0596836550299,65.45454545454545,26.31578947368421,473,Poor
35,15,3,199,48.14144587817294,296945,142953,1,11,10,8,2,4,0,0,1,9,3,28,40,75166,9,138482,184.23489343586198,68.62745098039215,22.5,517,Poor
21,20,5,63,93.09573452145753,250620,233316,2,9,7,5,2,7,0,0,1,15,6,14,28,50905,2,350332,300.0,50.0,7.142857142857142,405,Poor
37,20,0,170,49.74369058756895,486565,242035,3,6,5,3,3,5,0,0,1,8,4,26,35,161208,15,289790,179.7615502952707,63.793103448275865,42.857142857142854,575,Fair
52,20,0,215,35.916254064954664,292355,105002,4,11,9,7,4,1,0,0,1,11,4,27,37,160338,7,122532,76.42106050967331,71.23287671232876,18.91891891891892,572,Fair
17,27,3,116,76.3279954917672,391593,298895,2,0,0,0,3,6,0,0,1,15,7,15,41,32950,10,557455,300.0,37.77777777777778,24.390243902439025,387,Poor
44,18,0,165,40.64304942355484,338250,137475,5,12,11,7,4,5,0,1,2,7,2,38,37,158020,15,163314,103.35020883432477,69.84126984126983,40.54054054054054,616,Fair
34,21,2,193,63.29429317060325,452651,286502,2,12,10,7,3,2,0,0,1,10,4,28,33,123580,13,452653,300.0,60.71428571428571,39.39393939393939,509,Poor
46,19,1,184,59.41448957256584,172464,102468,3,7,4,3,4,2,0,0,1,10,4,38,43,102725,12,93068,90.59917254806523,69.6969696969697,27.906976744186046,587,Fair
43,20,2,125,74.01544737045445,436194,322850,2,6,4,2,3,1,0,0,1,9,3,32,47,130691,5,460246,300.0,67.1875,10.638297872340425,525,Poor
50,18,2,196,70.76557403701021,404740,286416,1,8,5,3,4,0,0,0,0,9,3,38,48,106724,11,556292,300.0,72.46376811594203,22.916666666666664,592,Fair
25,19,4,110,80.16904272771502,345802,277226,3,12,8,7,2,7,0,0,1,12,5,26,38,65676,8,517746,300.0,55.55555555555556,21.052631578947366,504,Poor
81,6,1,319,19.137892531092152,200639,38398,4,17,16,7,6,7,1,1,3,5,1,48,57,139119,19,65460,47.05324218834235,92.04545454545455,33.33333333333333,775,Excellent
28,24,5,158,63.71958224870296,360242,229544,0,10,8,6,2,7,0,0,1,14,5,9,38,83288,4,278947,300.0,52.83018867924528,10.526315789473683,423,Poor
26,16,2,134,74.05982334978896,121278,89818,1,6,4,4,3,2,0,0,1,13,4,15,30,114122,5,149696,131.17190375212493,60.46511627906976,16.666666666666664,495,Poor
20,21,3,73,81.89530587659506,282223,231127,3,7,6,3,2,6,0,0,1,14,6,15,26,36764,10,458675,300.0,47.61904761904761,38.46153846153847,390,Poor
87,8,0,293,7.890435279560641,265926,20982,4,19,11,12,6,6,1,0,2,3,0,40,51,118639,16,41169,34.70106794561653,90.625,31.372549019607842,830,Excellent
66,12,1,223,28.009964071133204,524595,146938,2,13,10,5,3,5,0,0,1,6,2,28,45,111651,13,198599,177.87480631611,83.54430379746836,28.888888888888886,693,Good
39,18,2,179,56.087396476683445,130790,73356,2,3,2,2,3,5,0,0,1,11,5,15,48,146624,13,85761,58.490424487123526,67.24137931034483,27.083333333333332,484,Poor
51,15,0,239,34.21842913239377,347277,118832,3,15,11,9,4,4,0,0,1,7,5,38,43,69449,12,107021,154.10013103140435,76.11940298507463,27.906976744186046,596,Fair
76,7,0,275,45.92227854123442,232158,106612,5,15,9,8,3,1,1,1,3,6,3,29,54,98074,11,173045,176.44329791789872,90.47619047619048,20.37037037037037,701,Good
51,14,2,222,40.56524974048622,347948,141145,1,15,9,9,3,3,0,0,1,10,3,22,46,96191,7,174766,181.68643636099011,77.27272727272727,15.217391304347828,581,Fair
55,16,2,142,62.32680511493693,418026,260542,4,13,9,7,2,5,0,0,1,8,4,28,39,77423,14,444588,300.0,76.38888888888889,35.8974358974359,574,Fair
19,18,2,89,79.73714026297544,67212,53592,2,10,6,4,2,0,0,0,0,13,6,24,31,142902,6,106177,74.30056962113896,50.0,19.35483870967742,476,Poor
13,26,5,97,77.12726813225012,258799,199604,1,7,6,3,3,2,0,0,1,12,5,25,41,50176,9,346324,300.0,32.5,21.951219512195124,391,Poor
71,9,0,228,36.24913277379085,297700,107913,2,18,11,7,3,5,0,1,2,8,3,34,44,147223,15,187671,127.47396806205553,87.65432098765432,34.090909090909086,696,Good
88,11,0,278,27.787461260818375,432841,120275,6,21,16,14,4,3,0,0,1,2,2,37,52,150340,19,229816,152.8641745377145,88.0,36.53846153846153,784,Excellent
55,12,1,209,34.044490077783735,290367,98853,3,13,11,10,4,1,0,1,2,8,3,31,37,108319,8,173748,160.40399191277615,80.88235294117648,21.62162162162162,608,Fair
42,18,3,199,51.107458872519445,143669,73425,3,9,8,4,2,1,0,0,1,11,5,16,37,72438,13,121591,167.85526933377508,68.85245901639344,35.13513513513514,514,Poor
38,17,4,152,71.03568120150796,428348,304279,3,6,5,4,4,2,0,0,1,10,4,32,44,149608,8,410387,274.3081920752901,67.85714285714286,18.181818181818183,526,Poor
70,8,0,213,23.861247024230767,325481,77663,3,19,15,11,3,6,0,1,2,6,3,34,50,160177,13,113793,71.04203474905886,88.60759493670885,26.0,704,Good
57,9,2,251,18.45442987075274,379107,69962,3,12,8,4,5,7,1,0,2,7,4,32,40,123164,13,76122,61.8053976811406,85.07462686567165,32.5,695,Good
58,13,1,292,35.47638427631676,304723,108104,2,15,12,11,4,4,0,1,2,5,4,41,40,177508,10,90554,51.0140388038849,80.55555555555556,25.0,692,Good
58,11,2,247,48.58782377502015,211405,102717,4,17,14,13,4,4,1,0,2,6,3,34,55,106766,13,93860,87.91188205983178,82.85714285714286,23.636363636363637,682,Good
54,15,0,191,43.07987457585543,153162,65981,3,16,13,12,3,2,0,0,1,10,5,37,52,127375,11,91747,72.02904808635917,77.14285714285715,21.153846153846153,595,Fair
14,28,4,60,78.42128658887069,372826,292374,1,4,2,2,2,4,0,0,1,16,5,5,30,70807,10,236017,300.0,32.55813953488372,33.33333333333333,372,Poor
34,23,3,140,55.3107128035421,430654,238197,2,10,9,4,2,0,0,0,0,10,4,26,40,93927,13,257919,274.59516432974544,58.620689655172406,32.5,498,Poor
62,16,1,202,37.234147843163875,367327,136771,3,16,13,8,3,0,1,0,1,7,4,33,48,181667,13,187143,103.01430639576807,78.48101265822784,27.083333333333332,671,Good
40,19,2,177,53.410445440534275,314261,167848,2,10,8,6,3,3,0,0,1,8,4,37,50,164425,15,273587,166.39014748365517,66.66666666666666,30.0,597,Fair
17,26,3,63,70.04929506875159,102893,72075,3,4,3,2,1,2,0,0,1,13,6,12,28,98136,8,92815,94.57793266487323,38.63636363636363,28.57142857142857,392,Poor
9,24,2,58,94.55734118899218,61636,58281,3,2,1,1,3,7,0,0,1,12,6,8,28,99151,4,89559,90.32586660749764,26.47058823529412,14.285714285714285,405,Poor
55,14,0,237,48.2029510967867,407232,196297,2,7,4,2,5,2,0,0,1,8,2,22,52,87358,7,183211,209.72435266375146,78.57142857142857,13.461538461538462,618,Fair
3,27,2,66,90.01046842561074,230890,207825,1,3,2,2,2,1,0,0,1,15,5,7,37,83986,6,255289,300.0,9.67741935483871,16.216216216216218,375,Poor
38,20,4,94,54.70234963585124,423336,231574,4,13,7,10,2,4,0,0,1,10,5,27,41,91484,6,208257,227.64308512964018,64.40677966101694,14.634146341463413,480,Poor
49,17,1,221,53.76314745673537,479665,257883,3,16,15,11,3,4,0,1,2,7,4,24,52,112429,7,271990,241.92156827864696,73.13432835820896,13.461538461538462,607,Fair
62,16,2,193,53.29943802912389,504938,269129,4,15,11,9,3,0,0,0,0,6,4,31,54,173248,15,365766,211.12278352419654,78.48101265822784,27.77777777777778,623,Fair
40,15,1,156,45.652601454243296,164617,75151,3,16,15,8,4,3,0,0,1,10,2,21,53,82590,14,116916,141.56193243734108,71.42857142857143,26.41509433962264,603,Fair
33,23,2,140,72.96853168589661,175678,128189,3,11,8,8,4,3,0,0,1,12,4,15,40,49145,9,190824,300.0,57.89473684210527,22.5,486,Poor
53,10,2,189,27.336725215637344,439664,120189,3,18,11,12,3,1,0,0,1,6,2,24,44,162376,15,132552,81.63275360890772,82.8125,34.090909090909086,672,Good
39,19,4,118,70.07127459197963,292921,205253,1,12,7,8,4,4,0,0,1,11,5,33,45,87392,12,336331,300.0,66.10169491525424,26.666666666666668,513,Poor
43,21,4,132,65.48746008550373,148299,97117,3,4,2,2,4,6,0,0,1,10,5,18,39,61293,13,143412,233.97777886544958,66.15384615384615,33.33333333333333,515,Poor
72,7,1,249,36.145344794953644,347912,125753,3,17,12,12,4,6,1,0,2,6,1,27,49,189877,14,184323,97.0749485193046,90.0,28.57142857142857,703,Good
48,13,0,164,41.568051390641855,260056,108100,2,13,10,7,3,5,0,0,1,7,3,36,45,141256,7,201929,142.9525117517132,77.41935483870968,15.555555555555555,591,Fair
70,8,0,230,45.23088444233608,496285,224474,3,19,11,14,4,5,0,1,2,6,2,30,54,167390,10,257854,154.04384969233527,88.60759493670885,18.51851851851852,698,Good
49,12,2,259,58.205127546387416,259518,151052,3,13,10,6,4,0,0,1,1,6,2,32,49,162961,9,234363,143.81539141266927,79.03225806451613,18.367346938775512,629,Fair
56,11,0,225,30.35674248527134,124445,37777,4,15,9,10,3,2,0,0,1,7,3,34,48,154095,12,60105,39.00515915506668,82.35294117647058,25.0,623,Fair
11,22,4,137,98.37172124580397,340920,335368,1,0,0,0,2,4,0,0,1,15,6,23,28,43776,2,641887,300.0,32.35294117647059,7.142857142857142,398,Poor
37,17,5,175,82.03572473465677,126594,103852,4,3,2,1,4,4,0,0,1,10,6,17,38,90098,8,159753,177.31026215898245,67.27272727272727,21.052631578947366,474,Poor
23,22,5,141,72.29635477288018,257734,186332,2,10,8,5,4,1,0,0,1,12,5,27,40,52518,6,202287,300.0,50.0,15.0,479,Poor
29,22,4,153,52.37066167447518,55446,29037,4,9,7,5,2,3,0,0,1,10,6,24,36,132766,10,28516,21.4783905517979,55.769230769230774,27.77777777777778,479,Poor
80,5,1,263,13.930700176581574,258092,35954,6,23,15,9,4,1,1,1,3,3,2,45,59,117357,21,38817,33.07599887522687,93.02325581395348,35.59322033898305,822,Excellent
27,23,4,109,69.0767570291159,204611,141338,2,5,4,2,2,4,0,0,1,11,6,19,46,99779,7,260658,261.23533007947566,52.94117647058824,15.217391304347828,478,Poor
63,10,2,237,23.93849624703449,171733,41110,4,13,12,6,4,2,0,0,1,6,2,29,50,117399,14,73300,62.436647671615596,85.13513513513513,28.000000000000004,690,Good
53,13,1,165,66.34138673960112,233684,155029,1,11,10,6,4,0,0,0,0,8,4,27,50,162364,14,290957,179.20043852085436,79.1044776119403,28.000000000000004,582,Fair
60,14,1,273,29.654934944394952,299410,88789,2,13,9,8,3,3,0,0,1,8,2,43,52,112626,12,121656,108.0176868573864,80.0,23.076923076923077,679,Good
55,14,1,219,52.04351749047359,255625,133036,5,14,12,6,5,6,0,0,1,9,2,33,36,102329,10,214355,209.47629704189427,78.57142857142857,27.77777777777778,607,Fair
44,15,2,232,51.355610931797656,362254,186037,4,12,9,8,4,5,0,0,1,9,3,26,51,73881,9,173509,234.8492846604675,73.33333333333333,17.647058823529413,580,Fair
39,14,1,170,69.63876913602384,198149,137988,2,15,9,8,2,7,0,0,1,11,3,34,50,116148,13,150574,129.63976994868617,72.22222222222221,26.0,573,Fair
30,16,5,198,62.20538995964378,457061,284316,2,11,9,5,3,4,0,0,1,10,5,20,32,123084,11,483199,300.0,63.829787234042556,34.375,527,Poor
78,10,1,229,21.953241112722818,385464,84621,2,11,8,6,5,2,0,0,1,7,3,30,45,105633,15,92574,87.63738604413393,87.64044943820225,33.33333333333333,715,Good
40,19,5,112,75.55245581049527,437514,330552,1,8,7,5,4,4,0,0,1,11,6,31,49,116560,9,401318,300.0,66.66666666666666,18.367346938775512,500,Poor
17,19,4,156,91.02915860318754,70053,63768,0,6,4,2,2,3,0,0,1,15,5,18,27,48970,10,79493,162.32999795793344,45.94594594594595,37.03703703703704,418,Poor
63,15,0,182,63.88609439937186,382706,244495,5,16,10,10,4,6,0,1,2,6,4,33,43,100862,15,354973,300.0,79.74683544303798,34.883720930232556,621,Fair
25,16,5,163,76.01542291856663,260164,197764,4,3,2,2,2,2,0,0,1,9,3,27,38,124319,5,182991,147.1947168172202,59.523809523809526,13.157894736842104,503,Poor
83,7,0,353,0.0,511413,0,3,15,9,9,5,3,0,0,1,2,1,35,55,198022,15,0,0.0,91.20879120879121,27.27272727272727,811,Excellent
82,5,0,334,29.163139031825303,516437,150609,5,22,16,13,6,5,1,0,2,4,0,33,59,194052,16,121852,62.793478036814875,93.18181818181817,27.11864406779661,804,Excellent
94,3,0,268,14.626315497710891,280275,40993,4,19,16,12,4,5,0,1,2,5,2,48,53,180088,12,80706,44.814757229798765,95.91836734693877,22.641509433962266,808,Excellent
27,18,2,182,51.18180377111395,114442,58573,1,8,7,4,3,7,0,0,1,12,4,15,47,83857,5,59450,70.89449896848205,58.69565217391305,10.638297872340425,508,Poor
27,24,4,76,100.0,392491,392491,2,3,1,1,2,7,0,0,1,15,6,22,31,105493,10,421472,300.0,51.92307692307693,32.25806451612903,402,Poor
75,4,1,304,26.501583905165422,261567,69319,5,15,9,8,4,6,1,0,2,4,1,41,57,106516,13,95978,90.1066506440347,93.75,22.807017543859647,777,Excellent
46,12,0,230,65.5254595223725,458636,300523,4,9,6,5,5,2,0,0,1,7,4,32,37,164847,14,356656,216.35577232221394,77.96610169491525,37.83783783783784,601,Fair
84,9,0,355,0.0,468617,0,3,18,12,13,5,6,0,1,2,1,0,34,59,193029,19,0,0.0,89.36170212765957,32.20338983050847,824,Excellent
93,5,0,311,27.390762911833892,295385,80908,6,17,14,10,6,2,0,1,2,4,0,50,57,136503,15,81952,60.036775748518345,93.93939393939394,26.31578947368421,802,Excellent
52,8,2,215,41.02702533352062,251047,102997,4,17,11,9,3,4,1,0,2,5,2,36,50,181952,10,98478,54.12306542384805,85.24590163934425,20.0,677,Good
33,15,4,140,59.619700755706745,391280,233279,2,13,11,8,4,0,0,0,0,10,5,32,41,88597,5,276407,300.0,67.3469387755102,12.195121951219512,515,Poor
31,16,5,106,58.04693630194925,176222,102291,2,11,9,5,4,4,0,0,1,10,5,12,36,144745,13,186424,128.79477702165877,64.58333333333334,36.11111111111111,483,Poor
62,10,0,243,26.463256255594715,384647,101790,4,16,14,12,3,0,0,1,1,7,3,33,55,170899,15,111306,65.12969648739899,84.93150684931507,27.27272727272727,703,Good
31,18,4,98,71.86353158761621,134516,96667,1,9,7,6,4,0,0,0,0,10,4,24,37,78482,7,143070,182.29657755918552,62.0,18.91891891891892,477,Poor
30,18,4,133,72.65481540595731,122046,88672,4,4,3,2,3,2,0,0,1,12,4,20,32,85626,6,72196,84.31551164365963,61.224489795918366,18.75,520,Poor
61,11,0,241,45.60444751400876,290521,132490,2,14,12,6,5,0,0,1,1,8,4,20,46,133562,12,204200,152.88779742741198,83.56164383561644,26.08695652173913,611,Fair
87,10,0,262,16.368164633779863,322744,52827,6,22,15,14,4,5,0,0,1,5,2,35,54,165994,13,43714,26.334686795908286,88.77551020408163,24.074074074074073,776,Excellent
37,15,0,217,33.342435898807956,396633,132247,1,10,9,7,2,1,0,0,1,8,4,23,49,84531,11,136642,161.647206350333,69.81132075471697,22.448979591836736,582,Fair
60,14,1,179,64.13876769867221,206266,132296,3,15,10,11,5,7,0,0,1,9,3,37,38,131529,13,242582,184.43233051266262,80.0,34.21052631578947,623,Fair
12,21,3,78,95.82883822782247,118735,113782,2,0,0,0,3,0,0,0,0,15,5,15,35,89421,8,166017,185.6577314053746,35.294117647058826,22.857142857142858,390,Poor
49,18,2,223,67.16891471485903,301355,202416,5,7,6,3,3,4,0,1,2,7,2,39,45,112694,9,285586,253.41721830798446,72.05882352941177,20.0,616,Fair
87,7,1,321,33.3133078057176,523940,174541,4,13,10,8,4,4,1,0,2,5,2,48,50,128086,20,196189,153.16974532735819,91.57894736842105,40.0,801,Excellent
21,24,2,44,100.0,33991,33991,1,4,2,2,2,2,0,0,1,15,5,9,36,71643,9,49099,68.53286434124757,45.65217391304348,25.0,380,Poor
53,17,0,237,27.82330824053719,155301,43209,5,17,10,8,4,5,0,1,2,9,3,35,53,171148,14,38643,22.578703811905484,74.64788732394366,26.41509433962264,627,Fair
68,9,1,256,40.79111595442221,519800,212032,4,19,12,14,4,1,0,1,2,7,2,25,56,169633,9,256456,151.18284767704398,87.17948717948718,16.071428571428573,683,Good
63,9,1,243,25.68087159377135,379594,97483,2,13,12,10,4,7,1,1,3,5,3,38,47,165903,10,121090,72.98843300000603,86.3013698630137,21.27659574468085,680,Good
46,18,1,230,70.09508183201896,117578,82416,1,6,5,3,3,6,0,0,1,10,5,22,36,113984,14,84849,74.4393950028074,70.76923076923077,38.88888888888889,571,Fair
72,14,1,224,45.624069516399935,478361,218247,3,13,11,8,4,5,0,1,2,7,1,36,49,135529,12,240032,177.10748253141395,82.75862068965517,24.489795918367346,703,Good
43,17,3,190,48.48243368899201,100052,48507,4,12,7,6,4,3,0,0,1,9,5,21,45,132587,5,89259,67.32107974386629,70.49180327868852,11.11111111111111,530,Poor
44,20,5,185,75.95880317128147,219866,167007,1,10,7,4,3,3,0,0,1,11,5,17,46,78549,10,151346,192.67718239570203,67.6923076923077,21.73913043478261,513,Poor
61,10,1,258,50.14332561675354,405503,203332,5,14,11,10,4,6,1,1,3,7,3,37,47,159139,18,356307,223.89671922030425,84.72222222222221,38.297872340425535,716,Good
62,10,2,216,29.967175437260504,315310,94489,5,12,9,6,3,6,1,0,2,5,4,39,41,139022,15,84806,61.00185582138079,84.93150684931507,36.58536585365854,686,Good
60,12,0,240,30.77642107011389,203372,62590,2,9,6,3,3,3,0,1,2,7,2,33,40,91153,9,96388,105.74309128607943,82.1917808219178,22.5,683,Good
81,7,0,300,0.0,378183,0,6,19,12,10,4,2,0,1,2,2,2,42,59,135559,21,0,0.0,91.01123595505618,35.59322033898305,794,Excellent
54,13,1,174,56.247504819187775,256618,144341,5,8,6,4,3,2,0,1,2,8,2,31,40,126503,12,253096,200.07114455783656,79.41176470588235,30.0,617,Fair
56,19,1,243,63.742632887357786,184066,117328,4,7,5,3,3,3,0,0,1,9,5,37,41,115212,7,139739,121.288581050585,73.68421052631578,17.073170731707318,596,Fair
64,14,1,271,19.0312697005447,140883,26811,3,14,10,9,4,5,1,0,2,7,3,34,47,154502,18,52160,33.76008077565339,81.0126582278481,38.297872340425535,677,Good
56,16,0,196,63.64473178614951,295861,188299,5,13,12,6,3,6,0,1,2,6,3,22,45,105401,14,335362,300.0,76.71232876712328,31.11111111111111,625,Fair
68,12,2,222,18.60543163302197,306229,56975,4,17,15,12,4,7,1,1,3,8,4,27,56,155469,14,92151,59.27290971190398,83.9506172839506,25.0,686,Good
64,16,0,233,40.421071962230265,470409,190144,5,11,8,7,3,4,1,1,3,6,3,41,46,136661,13,217190,158.92610181397765,79.01234567901234,28.26086956521739,674,Good
68,10,1,231,53.59381900443124,186614,100013,2,12,7,8,5,6,0,1,2,8,4,31,52,109959,12,159643,145.18411407888394,86.07594936708861,23.076923076923077,681,Good
31,17,3,124,82.63460167122273,347887,287475,4,13,11,8,4,0,0,0,0,11,4,20,35,130401,5,383046,293.74467987208686,63.26530612244898,14.285714285714285,507,Poor
39,17,5,123,54.16373161614801,117863,63838,2,8,6,5,4,2,0,0,1,11,4,16,34,139635,4,116020,83.08805099008129,68.42105263157895,11.76470588235294,487,Poor
14,20,3,97,100.0,295926,295926,3,8,6,4,1,4,0,0,1,12,6,12,31,104026,3,432757,300.0,40.0,9.67741935483871,395,Poor
51,12,2,186,40.81710923409213,189212,77230,4,13,10,8,5,6,0,0,1,9,5,37,51,75013,7,62371,83.14692120032528,79.6875,13.725490196078432,600,Fair
20,19,3,140,75.99904806048905,382418,290634,0,9,7,4,1,2,0,0,1,15,5,19,42,59670,6,294910,300.0,50.0,14.285714285714285,406,Poor
40,15,2,224,61.171331098996504,443963,271578,1,15,12,10,2,6,0,0,1,10,4,28,51,106814,9,479876,300.0,71.42857142857143,17.647058823529413,575,Fair
61,14,0,167,32.817074111659664,446155,146415,4,8,5,4,4,0,0,0,0,7,4,32,44,121544,10,289962,238.56545777660764,80.26315789473685,22.727272727272727,610,Fair
28,23,5,180,70.70519867216457,286893,202848,4,6,4,3,2,3,0,0,1,11,4,13,35,78434,12,172795,220.30624474080122,53.84615384615385,34.285714285714285,484,Poor
47,16,2,185,60.80571407882922,433873,263819,5,8,4,5,5,0,0,1,1,8,3,38,40,94922,14,232044,244.45755462379637,73.4375,35.0,611,Fair
14,19,2,158,80.18107308468173,343627,275523,0,1,0,0,3,0,0,0,0,14,4,7,28,68622,3,286040,300.0,41.17647058823529,10.714285714285714,418,Poor
11,21,2,78,60.775729058506535,163028,99081,3,10,9,5,3,6,0,0,1,13,4,15,31,64702,11,124242,192.0218849494606,33.33333333333333,35.483870967741936,430,Poor
75,14,0,280,46.3687024070792,482252,223613,4,12,11,7,3,7,0,0,1,6,3,31,47,90050,10,249468,277.0327595780122,83.33333333333334,21.27659574468085,695,Good
39,21,2,148,52.945114328865316,121632,64398,3,14,10,6,3,2,0,0,1,12,5,28,40,76791,9,62617,81.54210779909104,63.934426229508205,22.5,520,Poor
8,24,4,131,98.72537056824832,30000,29617,2,5,3,3,2,5,0,0,1,15,5,23,39,109929,11,47857,43.53446315348998,24.242424242424242,28.205128205128204,381,Poor
52,16,1,243,65.8598149978471,230902,152071,3,17,12,9,4,4,0,1,2,10,4,39,47,153299,9,135425,88.34043274907208,75.36231884057972,19.148936170212767,610,Fair
75,12,0,245,40.8592143002259,546422,223263,3,17,10,8,5,0,1,1,2,4,3,29,48,154796,15,192145,124.12788444145843,85.22727272727273,31.25,716,Good
24,16,5,165,50.82607613827571,57502,29226,2,10,8,4,2,6,0,0,1,10,5,21,37,123046,6,27406,22.272971083984853,58.536585365853654,16.216216216216218,483,Poor
45,15,1,152,61.38179546419922,419470,257478,3,9,6,5,3,7,0,0,1,9,5,19,52,116640,7,511841,300.0,73.77049180327869,13.461538461538462,570,Fair
8,21,5,81,76.55267306631248,238435,182528,0,5,3,3,1,4,0,0,1,15,5,7,25,78491,10,263148,300.0,26.666666666666668,40.0,386,Poor
18,25,4,133,70.95877518431759,30000,21287,3,6,5,4,2,1,0,0,1,15,4,22,34,118886,6,21621,18.186329761283922,40.909090909090914,17.647058823529413,402,Poor
46,13,2,228,56.433323169730144,333199,188035,4,12,9,6,4,0,0,0,0,8,3,27,48,174529,17,277063,158.74897581490754,76.66666666666667,35.41666666666667,624,Fair
47,19,0,189,41.915017542482914,285554,119690,2,14,9,6,3,3,0,0,1,10,3,35,43,135199,8,130255,96.34316821869984,70.1492537313433,18.6046511627907,598,Fair
